StoreID,BusinessDate,PLU,Description,ReceivedQuantity,EndQuantity,SoldQuantity,PredictedSoldQuantity
332,2019-10-07,3000210,Cookie - Chocolate Chunk,4.0,0.0,2.0,-0.0018773750634863973
332,2019-10-07,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,8.0,1.0,7.0,-0.003244408406317234
332,2019-10-07,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0012194288428872824
332,2019-10-07,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,8.0,4.957514465786517e-05
332,2019-10-07,3000214,Coffee Cake with Streusel,16.0,12.0,15.0,-0.0002837204374372959
332,2019-10-07,841402,Almond Croissant,10.0,0.0,9.0,-0.0010964537505060434
332,2019-10-08,3000227,Caprese Sandwich,8.0,9.0,6.0,0.0003139881882816553
332,2019-10-08,3000278,Breakfast Burrito Egg Beans & Rice,3.0,1.0,2.0,0.00031384488102048635
332,2019-10-08,820602,Everything Bagel,15.0,0.0,12.0,-0.0003907012869603932
332,2019-10-08,820801,Blueberry Scone,6.0,0.0,6.0,-0.0007445744704455137
332,2019-10-08,820902,Butter Croissant,10.0,0.0,7.0,2.610008232295513e-05
332,2019-10-08,820224,Chocolate Croissant,8.0,0.0,8.0,-0.0009404894663020968
332,2019-10-08,810703,Cinnamon Roll,6.0,0.0,6.0,7.26879807189107e-05
332,2019-10-08,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,-0.00020191969815641642
332,2019-10-08,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,2.0,9.0,-0.001680243294686079
332,2019-10-08,3000207,Danish - Classic Cheese,6.0,0.0,0.0,-0.0008323974907398224
332,2019-10-08,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,4.0,-0.00020577851682901382
332,2019-10-08,3000214,Coffee Cake with Streusel,8.0,9.0,4.0,-0.004896455444395542
332,2019-10-08,841402,Almond Croissant,8.0,0.0,8.0,0.0003073920961469412
332,2019-10-09,3000227,Caprese Sandwich,7.0,7.0,3.0,0.0012537394650280476
332,2019-10-09,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,1.0,-0.0008815870387479663
332,2019-10-09,820602,Everything Bagel,15.0,0.0,9.0,0.0012231685686856508
332,2019-10-09,820801,Blueberry Scone,6.0,0.0,3.0,-0.0005360645009204745
332,2019-10-09,820902,Butter Croissant,12.0,0.0,11.0,0.00014232168905436993
332,2019-10-09,820224,Chocolate Croissant,8.0,0.0,8.0,-0.0009878644486889243
332,2019-10-09,810703,Cinnamon Roll,8.0,0.0,8.0,9.907188359647989e-05
332,2019-10-09,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,-0.0027504265308380127
332,2019-10-09,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,7.0,5.0,-0.001886271871626377
332,2019-10-09,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-1.811946276575327e-05
332,2019-10-09,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,6.0,8.210123633034527e-05
332,2019-10-09,3000214,Coffee Cake with Streusel,16.0,9.0,13.0,-0.004592251498252153
332,2019-10-09,841402,Almond Croissant,8.0,0.0,7.0,-0.00019389414228498936
332,2019-10-10,3000227,Caprese Sandwich,7.0,5.0,9.0,-0.0005929323378950357
332,2019-10-10,3000278,Breakfast Burrito Egg Beans & Rice,2.0,3.0,1.0,9.634729940444231e-05
332,2019-10-10,820602,Everything Bagel,12.0,0.0,12.0,0.0002142268931493163
332,2019-10-10,820801,Blueberry Scone,6.0,0.0,5.0,-0.0006106169894337654
332,2019-10-10,820902,Butter Croissant,10.0,0.0,9.0,0.00012848680489696562
332,2019-10-10,820224,Chocolate Croissant,8.0,0.0,8.0,-0.00020218768622726202
332,2019-10-10,810703,Cinnamon Roll,8.0,0.0,8.0,0.00024042988661676645
332,2019-10-10,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,0.0038155727088451385
332,2019-10-10,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,9.0,6.0,-0.002845139242708683
332,2019-10-10,3000207,Danish - Classic Cheese,6.0,0.0,5.0,0.0021806838922202587
332,2019-10-10,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,5.0,5.664769560098648e-07
332,2019-10-10,3000214,Coffee Cake with Streusel,8.0,0.0,10.0,0.0005557328695431352
332,2019-10-10,841402,Almond Croissant,8.0,0.0,7.0,0.0002721806522458792
332,2019-10-11,3000227,Caprese Sandwich,5.0,3.0,6.0,0.0004130678717046976
332,2019-10-11,3000278,Breakfast Burrito Egg Beans & Rice,2.0,5.0,0.0,-0.0006475074915215373
332,2019-10-11,820602,Everything Bagel,15.0,0.0,11.0,-0.0002549865748733282
332,2019-10-11,820801,Blueberry Scone,6.0,0.0,4.0,-0.0006272268947213888
332,2019-10-11,820902,Butter Croissant,10.0,0.0,8.0,0.00017128430772572756
332,2019-10-11,820224,Chocolate Croissant,10.0,0.0,11.0,-0.00017282867338508368
332,2019-10-11,810703,Cinnamon Roll,8.0,0.0,4.0,0.00028882676269859076
332,2019-10-11,3000210,Cookie - Chocolate Chunk,6.0,0.0,3.0,0.00048097490798681974
332,2019-10-11,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,5.0,14.0,-0.0034946398809552193
332,2019-10-11,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.0003989997785538435
332,2019-10-11,3000209,Croissant - White Cheddar Jalapeno,10.0,0.0,2.0,0.00028382663731463253
332,2019-10-11,3000214,Coffee Cake with Streusel,16.0,10.0,10.0,0.0006927895592525601
332,2019-10-11,841402,Almond Croissant,8.0,0.0,9.0,0.0003661175724118948
332,2019-10-12,3000227,Caprese Sandwich,5.0,5.0,2.0,-0.00019751815125346184
332,2019-10-12,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,1.0,-0.0011187753407284617
332,2019-10-12,820602,Everything Bagel,12.0,0.0,11.0,2.636731369420886e-05
332,2019-10-12,820801,Blueberry Scone,6.0,0.0,5.0,-0.000801998539827764
332,2019-10-12,820902,Butter Croissant,8.0,0.0,8.0,0.00011850777082145214
332,2019-10-12,820224,Chocolate Croissant,8.0,0.0,3.0,-0.001166317262686789
332,2019-10-12,810703,Cinnamon Roll,8.0,0.0,6.0,8.24464950710535e-06
332,2019-10-12,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,0.0007091673323884606
332,2019-10-12,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,3.0,9.0,-0.0025275247171521187
332,2019-10-12,3000207,Danish - Classic Cheese,6.0,0.0,3.0,0.00179325882345438
332,2019-10-12,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,6.0,7.728039054200053e-05
332,2019-10-12,3000214,Coffee Cake with Streusel,8.0,9.0,6.0,0.0005298113683238626
332,2019-10-12,841402,Almond Croissant,8.0,0.0,4.0,0.0003500932361930609
332,2019-10-13,3000227,Caprese Sandwich,8.0,5.0,8.0,0.0001970913726836443
332,2019-10-13,3000278,Breakfast Burrito Egg Beans & Rice,3.0,1.0,5.0,0.001220173784531653
332,2019-10-13,820602,Everything Bagel,12.0,0.0,9.0,0.0002000554814003408
332,2019-10-13,820801,Blueberry Scone,6.0,0.0,3.0,-0.0005486391019076109
332,2019-10-13,820902,Butter Croissant,10.0,0.0,5.0,4.178914241492748e-05
332,2019-10-13,820224,Chocolate Croissant,10.0,0.0,3.0,-1.621514093130827e-05
332,2019-10-13,810703,Cinnamon Roll,6.0,0.0,3.0,-0.00010790408123284578
332,2019-10-13,3000210,Cookie - Chocolate Chunk,4.0,0.0,1.0,-0.0009781491244211793
332,2019-10-13,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,0.0,9.0,-0.007141600362956524
332,2019-10-13,3000207,Danish - Classic Cheese,6.0,0.0,1.0,-0.0017487837467342615
332,2019-10-13,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,6.0,-9.927572682499886e-05
332,2019-10-13,3000214,Coffee Cake with Streusel,8.0,7.0,11.0,0.0014951472403481603
332,2019-10-13,841402,Almond Croissant,6.0,0.0,4.0,-0.0010590425226837397
332,2019-10-14,3000227,Caprese Sandwich,8.0,5.0,3.0,0.0007356510031968355
332,2019-10-14,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,2.0,-0.0011386409169062972
332,2019-10-14,820602,Everything Bagel,15.0,0.0,11.0,0.00039068254409357905
332,2019-10-14,820801,Blueberry Scone,6.0,0.0,6.0,-0.000634128344245255
332,2019-10-14,820902,Butter Croissant,10.0,0.0,4.0,0.0009644641540944576
332,2019-10-14,820224,Chocolate Croissant,8.0,0.0,7.0,0.008471743203699589
332,2019-10-14,810703,Cinnamon Roll,8.0,0.0,8.0,0.0002279028994962573
332,2019-10-14,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,-0.0032036839984357357
332,2019-10-14,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,8.0,0.0,8.0,0.0006632287986576557
332,2019-10-14,3000207,Danish - Classic Cheese,6.0,0.0,4.0,0.003651972161605954
332,2019-10-14,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,7.0,-4.617410013452172e-06
332,2019-10-14,3000214,Coffee Cake with Streusel,16.0,0.0,12.0,-0.0006835270905867219
332,2019-10-14,841402,Almond Croissant,10.0,0.0,9.0,0.0008611564990133047
332,2019-10-15,3000227,Caprese Sandwich,8.0,6.0,7.0,0.0009227918926626444
332,2019-10-15,3000278,Breakfast Burrito Egg Beans & Rice,3.0,1.0,3.0,7.252080831676722e-05
332,2019-10-15,820602,Everything Bagel,15.0,0.0,12.0,-0.0008556694374419749
332,2019-10-15,820801,Blueberry Scone,6.0,0.0,3.0,-0.0006987567758187652
332,2019-10-15,820902,Butter Croissant,10.0,0.0,8.0,0.00030636577866971493
332,2019-10-15,820224,Chocolate Croissant,8.0,0.0,7.0,-0.0010693924268707633
332,2019-10-15,810703,Cinnamon Roll,6.0,0.0,6.0,-0.00013539905194193125
332,2019-10-15,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,0.001085227238945663
332,2019-10-15,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,0.0,10.0,-0.0018302490934729576
332,2019-10-15,3000207,Danish - Classic Cheese,6.0,0.0,0.0,-0.0018009725026786327
332,2019-10-15,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,5.0,-2.5235058274120092e-05
332,2019-10-15,3000214,Coffee Cake with Streusel,8.0,0.0,7.0,0.0006738478550687432
332,2019-10-15,841402,Almond Croissant,8.0,0.0,8.0,-0.00023535476066172123
332,2019-10-16,3000227,Caprese Sandwich,7.0,3.0,8.0,0.0010843102354556322
332,2019-10-16,3000278,Breakfast Burrito Egg Beans & Rice,3.0,0.0,3.0,-0.001162278582341969
332,2019-10-16,820602,Everything Bagel,15.0,0.0,6.0,0.0005321084754541516
332,2019-10-16,820801,Blueberry Scone,6.0,0.0,6.0,-0.0005300324410200119
332,2019-10-16,820902,Butter Croissant,12.0,0.0,11.0,0.00010805926285684109
332,2019-10-16,820224,Chocolate Croissant,8.0,0.0,8.0,0.0009106445359066129
332,2019-10-16,810703,Cinnamon Roll,8.0,0.0,7.0,0.00014977541286498308
332,2019-10-16,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,-0.0008568615885451436
332,2019-10-16,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,0.0,10.0,-0.002446240745484829
332,2019-10-16,3000207,Danish - Classic Cheese,6.0,0.0,3.0,-0.0005706507945433259
332,2019-10-16,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,6.0,-0.0003114905848633498
332,2019-10-16,3000214,Coffee Cake with Streusel,16.0,8.0,7.0,0.0004016604507341981
332,2019-10-16,841402,Almond Croissant,8.0,0.0,7.0,0.001270856475457549
332,2019-10-17,3000227,Caprese Sandwich,7.0,6.0,5.0,5.1908427849411964e-05
332,2019-10-17,3000278,Breakfast Burrito Egg Beans & Rice,2.0,0.0,2.0,-0.0006196988979354501
332,2019-10-17,820602,Everything Bagel,12.0,0.0,9.0,-0.0003274947521276772
332,2019-10-17,820801,Blueberry Scone,8.0,0.0,6.0,-0.0001764632761478424
332,2019-10-17,820902,Butter Croissant,14.0,0.0,12.0,0.000113043119199574
332,2019-10-17,820224,Chocolate Croissant,10.0,0.0,8.0,-0.0004192610504105687
332,2019-10-17,810703,Cinnamon Roll,8.0,0.0,6.0,0.00020490784663707018
332,2019-10-17,3000210,Cookie - Chocolate Chunk,6.0,0.0,6.0,0.0015472191153094172
332,2019-10-17,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,0.0,11.0,-0.002083483152091503
332,2019-10-17,3000207,Danish - Classic Cheese,6.0,0.0,5.0,0.0018507924396544695
332,2019-10-17,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,6.0,-9.530203533358872e-05
332,2019-10-17,3000214,Coffee Cake with Streusel,16.0,8.0,13.0,0.0028351699002087116
332,2019-10-17,841402,Almond Croissant,10.0,0.0,8.0,0.0004188974853605032
332,2019-10-18,3000227,Caprese Sandwich,5.0,5.0,3.0,0.0007587163709104061
332,2019-10-18,3000278,Breakfast Burrito Egg Beans & Rice,2.0,0.0,2.0,-0.0031101410277187824
332,2019-10-18,820602,Everything Bagel,12.0,0.0,10.0,8.929119212552905e-05
332,2019-10-18,820801,Blueberry Scone,8.0,0.0,3.0,-0.0006607130635529757
332,2019-10-18,820902,Butter Croissant,14.0,0.0,11.0,-2.112652873620391e-05
332,2019-10-18,820224,Chocolate Croissant,10.0,0.0,10.0,-0.00045030645560473204
332,2019-10-18,810703,Cinnamon Roll,8.0,0.0,8.0,0.0015354497591033578
332,2019-10-18,3000210,Cookie - Chocolate Chunk,6.0,0.0,5.0,-0.0006233226740732789
332,2019-10-18,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,8.0,0.0,7.0,-0.0031741438433527946
332,2019-10-18,3000207,Danish - Classic Cheese,6.0,0.0,3.0,-0.000994225381873548
332,2019-10-18,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,6.0,-0.00024745610426180065
332,2019-10-18,3000214,Coffee Cake with Streusel,16.0,12.0,12.0,0.001489996095187962
332,2019-10-18,841402,Almond Croissant,10.0,0.0,9.0,0.0005908568855375051
332,2019-10-19,3000227,Caprese Sandwich,5.0,5.0,2.0,0.00023874337784945965
332,2019-10-19,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,0.0,-0.0025933864526450634
332,2019-10-19,820602,Everything Bagel,12.0,0.0,9.0,-0.00024951720843091607
332,2019-10-19,820801,Blueberry Scone,6.0,0.0,6.0,-0.0005099439295008779
332,2019-10-19,820902,Butter Croissant,8.0,0.0,6.0,0.00041817757301032543
332,2019-10-19,820224,Chocolate Croissant,8.0,0.0,7.0,-0.0008829002035781741
332,2019-10-19,810703,Cinnamon Roll,6.0,0.0,5.0,-0.0002149067586287856
332,2019-10-19,3000210,Cookie - Chocolate Chunk,6.0,0.0,2.0,0.001391019788570702
332,2019-10-19,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,0.0,6.0,-0.0031813504174351692
332,2019-10-19,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-6.999494507908821e-05
332,2019-10-19,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,5.0,-4.878937033936381e-06
332,2019-10-19,3000214,Coffee Cake with Streusel,8.0,6.0,11.0,0.0003146763192489743
332,2019-10-19,841402,Almond Croissant,6.0,0.0,3.0,-0.00024237320758402348
332,2019-10-20,3000227,Caprese Sandwich,7.0,7.0,3.0,0.0008220754098147154
332,2019-10-20,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,4.0,1.1376221664249897e-05
332,2019-10-20,820602,Everything Bagel,12.0,0.0,9.0,-0.000127247825730592
332,2019-10-20,820801,Blueberry Scone,6.0,0.0,6.0,-0.0006432296941056848
332,2019-10-20,820902,Butter Croissant,8.0,0.0,8.0,0.00021822727285325527
332,2019-10-20,820224,Chocolate Croissant,8.0,0.0,8.0,-0.0017565925372764468
332,2019-10-20,810703,Cinnamon Roll,6.0,0.0,1.0,-0.00029169151093810797
332,2019-10-20,3000210,Cookie - Chocolate Chunk,6.0,0.0,3.0,-0.000489607104100287
332,2019-10-20,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,0.0,6.0,-0.0026122545823454857
332,2019-10-20,3000207,Danish - Classic Cheese,6.0,0.0,4.0,-0.0021025503519922495
332,2019-10-20,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,2.0,-8.858763612806797e-05
332,2019-10-20,3000214,Coffee Cake with Streusel,8.0,5.0,9.0,0.000557385035790503
332,2019-10-20,841402,Almond Croissant,6.0,0.0,4.0,0.00028373277746140957
332,2019-10-21,3000227,Caprese Sandwich,8.0,8.0,1.0,0.001118962885811925
332,2019-10-21,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,0.0,0.000534436316229403
332,2019-10-21,820602,Everything Bagel,12.0,0.0,5.0,-0.000288766052108258
332,2019-10-21,820801,Blueberry Scone,8.0,0.0,8.0,-0.000721125747077167
332,2019-10-21,820902,Butter Croissant,8.0,0.0,9.0,0.00016851420514285564
332,2019-10-21,820224,Chocolate Croissant,8.0,0.0,6.0,-0.0009420792339369655
332,2019-10-21,810703,Cinnamon Roll,8.0,0.0,8.0,0.003125433810055256
332,2019-10-21,3000210,Cookie - Chocolate Chunk,4.0,0.0,2.0,-0.0014515850925818086
332,2019-10-21,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,3.0,6.0,-0.003538137534633279
332,2019-10-21,3000207,Danish - Classic Cheese,6.0,0.0,6.0,0.019291354343295097
332,2019-10-21,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,8.0,3.534680581651628e-05
332,2019-10-21,3000214,Coffee Cake with Streusel,16.0,12.0,10.0,0.0003166216192767024
332,2019-10-21,841402,Almond Croissant,8.0,0.0,6.0,-0.00012384005822241306
332,2019-10-22,3000227,Caprese Sandwich,8.0,7.0,8.0,0.0007447402458637953
332,2019-10-22,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,3.0,-0.0011061500990763307
332,2019-10-22,820602,Everything Bagel,15.0,0.0,15.0,4.2651547119021416e-05
332,2019-10-22,820801,Blueberry Scone,6.0,0.0,4.0,-0.0006939234444871545
332,2019-10-22,820902,Butter Croissant,10.0,0.0,9.0,0.00012736080680042505
332,2019-10-22,820224,Chocolate Croissant,8.0,0.0,8.0,-0.001029806095175445
332,2019-10-22,810703,Cinnamon Roll,6.0,0.0,7.0,0.00019608635921031237
332,2019-10-22,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,-0.0018838188843801618
332,2019-10-22,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,4.0,9.0,-0.004966434091329575
332,2019-10-22,3000207,Danish - Classic Cheese,6.0,0.0,1.0,0.004886342212557793
332,2019-10-22,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,3.0,-0.0001422339992132038
332,2019-10-22,3000214,Coffee Cake with Streusel,8.0,4.0,7.0,3.819831181317568e-05
332,2019-10-22,841402,Almond Croissant,8.0,0.0,8.0,3.9465492591261864e-05
332,2019-10-23,3000227,Caprese Sandwich,7.0,6.0,6.0,-1.2460397556424141e-05
332,2019-10-23,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,2.0,-0.003104120958596468
332,2019-10-23,820602,Everything Bagel,12.0,0.0,10.0,-0.0003387334872968495
332,2019-10-23,820801,Blueberry Scone,6.0,0.0,6.0,-0.0007655136287212372
332,2019-10-23,820902,Butter Croissant,14.0,0.0,13.0,0.00017568579642102122
332,2019-10-23,820224,Chocolate Croissant,10.0,0.0,10.0,-0.0016621988033875823
332,2019-10-23,810703,Cinnamon Roll,8.0,0.0,8.0,-0.0001047494588419795
332,2019-10-23,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,0.0012592206476256251
332,2019-10-23,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,3.0,11.0,-0.0009322706609964371
332,2019-10-23,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.0020413529127836227
332,2019-10-23,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,8.0,9.371267515234649e-05
332,2019-10-23,3000214,Coffee Cake with Streusel,16.0,7.0,12.0,0.0008164962055161595
332,2019-10-23,841402,Almond Croissant,8.0,0.0,8.0,0.0010700782295316458
332,2019-10-24,3000227,Caprese Sandwich,6.0,3.0,9.0,-0.0005528384353965521
332,2019-10-24,3000278,Breakfast Burrito Egg Beans & Rice,2.0,1.0,1.0,-0.0015537681756541133
332,2019-10-24,820602,Everything Bagel,15.0,0.0,8.0,-0.0008900311659090221
332,2019-10-24,820801,Blueberry Scone,6.0,0.0,4.0,-0.0006721023237332702
332,2019-10-24,820902,Butter Croissant,12.0,0.0,11.0,1.0237796232104301e-05
332,2019-10-24,820224,Chocolate Croissant,10.0,0.0,10.0,-0.0005491365445777774
332,2019-10-24,810703,Cinnamon Roll,8.0,0.0,7.0,3.7944293580949306e-05
332,2019-10-24,3000210,Cookie - Chocolate Chunk,6.0,0.0,5.0,0.00042507739271968603
332,2019-10-24,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,5.0,7.0,-0.0038615837693214417
332,2019-10-24,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0010702931322157383
332,2019-10-24,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,7.0,-3.212972660548985e-05
332,2019-10-24,3000214,Coffee Cake with Streusel,8.0,0.0,10.0,-0.00011120724957436323
332,2019-10-24,841402,Almond Croissant,10.0,0.0,10.0,0.0009362620767205954
332,2019-10-25,3000227,Caprese Sandwich,5.0,1.0,7.0,-0.00019188807345926762
332,2019-10-25,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,2.0,0.000284516834653914
332,2019-10-25,820602,Everything Bagel,15.0,0.0,10.0,-0.0007220579427666962
332,2019-10-25,820801,Blueberry Scone,6.0,0.0,7.0,-0.0007870957488194108
332,2019-10-25,820902,Butter Croissant,12.0,0.0,9.0,0.00012205238454043865
332,2019-10-25,820224,Chocolate Croissant,10.0,0.0,9.0,-0.0013745491160079837
332,2019-10-25,810703,Cinnamon Roll,8.0,0.0,8.0,0.0003022967139258981
332,2019-10-25,3000210,Cookie - Chocolate Chunk,6.0,0.0,6.0,0.0014135375386103988
332,2019-10-25,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,8.0,0.0,13.0,-0.002672189148142934
332,2019-10-25,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0012366477167233825
332,2019-10-25,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,7.0,-0.00031664539710618556
332,2019-10-25,3000214,Coffee Cake with Streusel,16.0,6.0,9.0,0.0006957981968298554
332,2019-10-25,841402,Almond Croissant,10.0,0.0,12.0,0.0006645021494477987
332,2019-10-26,3000227,Caprese Sandwich,5.0,2.0,4.0,0.001054261578246951
332,2019-10-26,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,1.0,-0.0015206377720460296
332,2019-10-26,820602,Everything Bagel,12.0,0.0,8.0,-0.00026773317949846387
332,2019-10-26,820801,Blueberry Scone,6.0,0.0,6.0,-0.0007690994534641504
332,2019-10-26,820902,Butter Croissant,8.0,0.0,9.0,0.00019526947289705276
332,2019-10-26,820224,Chocolate Croissant,8.0,0.0,8.0,-4.0731276385486126e-05
332,2019-10-26,810703,Cinnamon Roll,6.0,0.0,5.0,0.0002003415720537305
332,2019-10-26,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0012036127736791968
332,2019-10-26,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,0.0,6.0,-0.0012314440682530403
332,2019-10-26,3000207,Danish - Classic Cheese,6.0,0.0,8.0,0.0002701848279684782
332,2019-10-26,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,4.0,2.674030838534236e-06
332,2019-10-26,3000214,Coffee Cake with Streusel,8.0,2.0,9.0,0.0011866627028211951
332,2019-10-26,841402,Almond Croissant,6.0,0.0,2.0,-0.0006003438029438257
332,2019-10-27,3000227,Caprese Sandwich,4.0,2.0,4.0,-9.459909051656723e-05
332,2019-10-27,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,2.0,-0.0001218555262312293
332,2019-10-27,820602,Everything Bagel,12.0,0.0,11.0,0.00020102009875699878
332,2019-10-27,820801,Blueberry Scone,6.0,0.0,3.0,-0.0007545831613242626
332,2019-10-27,820902,Butter Croissant,8.0,0.0,3.0,0.00015168599202297628
332,2019-10-27,820224,Chocolate Croissant,8.0,0.0,3.0,-0.0013517964398488402
332,2019-10-27,810703,Cinnamon Roll,6.0,0.0,1.0,0.0007492589065805078
332,2019-10-27,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,-0.0005427687428891659
332,2019-10-27,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,8.0,3.0,4.0,-0.003721424378454685
332,2019-10-27,3000207,Danish - Classic Cheese,6.0,0.0,3.0,-0.0013872345443814993
332,2019-10-27,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,1.0,-8.370864088647068e-05
332,2019-10-27,3000214,Coffee Cake with Streusel,8.0,0.0,8.0,0.00029581680428236723
332,2019-10-27,841402,Almond Croissant,6.0,0.0,5.0,-0.00019799568690359592
332,2019-10-28,3000227,Caprese Sandwich,8.0,3.0,6.0,0.001482217339798808
332,2019-10-28,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,1.0,-0.0016227116575464606
332,2019-10-28,820602,Everything Bagel,12.0,0.0,11.0,-0.000874767021741718
332,2019-10-28,820801,Blueberry Scone,8.0,0.0,7.0,-0.0007582693360745907
332,2019-10-28,820902,Butter Croissant,10.0,0.0,7.0,0.00010413001291453838
332,2019-10-28,820224,Chocolate Croissant,8.0,0.0,8.0,0.001279219170100987
332,2019-10-28,810703,Cinnamon Roll,8.0,0.0,10.0,0.00012595450971275568
332,2019-10-28,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,0.0030763219110667706
332,2019-10-28,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,2.0,11.0,-0.002460512099787593
332,2019-10-28,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.00026093400083482265
332,2019-10-28,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,11.0,8.206660277210176e-05
332,2019-10-28,3000214,Coffee Cake with Streusel,16.0,8.0,9.0,0.001095944782719016
332,2019-10-28,841402,Almond Croissant,8.0,0.0,8.0,0.00018612644635140896
332,2019-10-29,3000227,Caprese Sandwich,8.0,1.0,9.0,0.0004057253245264292
332,2019-10-29,3000278,Breakfast Burrito Egg Beans & Rice,1.0,1.0,1.0,-0.0021654022857546806
332,2019-10-29,820602,Everything Bagel,12.0,0.0,9.0,0.00015727238496765494
332,2019-10-29,820801,Blueberry Scone,8.0,0.0,6.0,-0.0007443754002451897
332,2019-10-29,820902,Butter Croissant,12.0,0.0,10.0,-1.0919757187366486e-07
332,2019-10-29,820224,Chocolate Croissant,8.0,0.0,7.0,-0.0018595958827063441
332,2019-10-29,810703,Cinnamon Roll,8.0,0.0,8.0,0.000240401946939528
332,2019-10-29,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.00047585542779415846
332,2019-10-29,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,0.0,11.0,0.0010781409218907356
332,2019-10-29,3000207,Danish - Classic Cheese,8.0,0.0,8.0,-0.00019255769439041615
